# wave A(l)/A(V) unc rms origin
0.7334167248140553 0.6805824555542102 0.006805824555542101 0.023785428261976865 STIS/Opt
0.7383385129555078 0.6740276628515236 0.006740276628515236 0.02349948456890622 STIS/Opt
0.7432933300662893 0.6688264898720179 0.006688264898720179 0.02589548268267157 STIS/Opt
0.7482813977960898 0.6636598310777885 0.006636598310777885 0.029671545810945586 STIS/Opt
0.7533029392820384 0.6514394853637786 0.006514394853637786 0.025983197969791504 STIS/Opt
0.7583581791586851 0.6479383652968973 0.006479383652968973 0.027886042594955487 STIS/Opt
0.7634473435680501 0.6447149295671071 0.006447149295671071 0.030219617464993912 STIS/Opt
0.7685706601697397 0.6412558394384397 0.006412558394384397 0.028683122755925647 STIS/Opt
0.7737283581511305 0.6300695439844569 0.006300695439844569 0.02942420410987257 STIS/Opt
0.7789206682376223 0.6213733483796783 0.006213733483796783 0.02920641910408133 STIS/Opt
0.7841478227029587 0.6107256635634323 0.006107256635634323 0.029035350128929195 STIS/Opt
0.7894100553796184 0.6037325358099831 0.006037325358099831 0.029533550412709605 STIS/Opt
0.7947076016692749 0.5970821121230526 0.005970821121230527 0.028179265110566034 STIS/Opt
0.8000406985533276 0.5886443936109992 0.005886443936109992 0.0291414779925775 STIS/Opt
0.8054095846035025 0.5865406153325308 0.005865406153325307 0.0336032058296639 STIS/Opt
0.8108144999925246 0.5826127551963386 0.005826127551963386 0.04201960491141599 STIS/Opt
0.816255686504862 0.5805495183647087 0.005805495183647087 0.04206381874889855 STIS/Opt
0.821733387547542 0.57289690256321 0.0057289690256321 0.03602413175229738 STIS/Opt
0.8272478481610389 0.567717417577466 0.00567717417577466 0.0367026470908798 STIS/Opt
0.8327993150302371 0.5632626674369503 0.005632626674369503 0.035882464783902744 STIS/Opt
0.8383880364954652 0.5563714603670132 0.005563714603670132 0.03729377772388449 STIS/Opt
0.8440142625636057 0.5498963289276944 0.0054989632892769435 0.03520474871810575 STIS/Opt
